SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61,feature_value_62,feature_value_63,feature_value_64,feature_value_65,feature_value_66,feature_value_67,feature_value_68,feature_value_69,feature_value_70,feature_value_71,feature_value_72,feature_value_73,feature_value_74,feature_value_75,feature_value_76,feature_value_77,feature_value_78,feature_value_79,feature_value_80,feature_value_81,feature_value_82,feature_value_83,feature_value_84,feature_value_85,feature_value_86,feature_value_87,feature_value_88,feature_value_89,feature_value_90,feature_value_91,feature_value_92,feature_value_93,feature_value_94,feature_value_95,feature_value_96,feature_value_97,feature_value_98,feature_value_99,feature_value_100,feature_value_101,feature_value_102,feature_value_103,feature_value_104,feature_value_105,feature_value_106,feature_value_107,feature_value_108,feature_value_109,feature_value_110,feature_value_111,feature_value_112,feature_value_113,feature_value_114,feature_value_115,feature_value_116,feature_value_117,feature_value_118,feature_value_119,feature_value_120,feature_value_121,feature_value_122,feature_value_123,feature_value_124,feature_value_125,feature_value_126,feature_value_127
1130,19,50,2,5.459821078,-10.31108266,6.939650329,-2.241777492,-12.62956085,-3.018677787,-10.87693078,-5.900828945,-4.538989176,-9.885592423,-12.25392038,-0.40852386,-4.738270669,5.718259032,-6.574855204,15.5475846,4.620172466,-9.809005585,4.80211955,-8.9467236,-4.645939326,2.884891338,4.248483816,-2.965470016,-3.205482644,-4.386029145,5.493279991,-9.919682386,11.85008291,7.531356123,-2.183440279,11.35267954,4.313025348,5.364662127,-5.611768345,-9.940487004,-6.65103651,0.220627004,-0.955077114,5.381349255,-10.8903992,5.73029065,-3.050353885,-7.770184224,1.354100598,-13.94075489,-2.817449409,0.888687981,-6.396934362,-3.080732305,-5.531812072,-2.666249226,5.537827665,-11.355455,8.123948433,-2.318668875,-14.56361772,-0.013270598,-14.14459171,-2.376367613,-6.83227321,-16.54541271,-6.426914415,1.436299518,-8.857090458,5.785228986,-6.808699582,14.50785018,5.990517425,-3.813722732,6.350580581,-14.33295837,-3.9234993,-1.80645622,-11.01308254,-8.400904292,-8.172919129,-9.016534213,5.542983664,-9.877742055,10.17395084,2.103053673,-9.926312991,3.514579313,6.746033835,9.069889336,-0.137854262,-6.100973231,-3.805736411,12.32633647,7.143161691,5.831597434,-9.043510921,11.78035986,0.13566027,-8.194422732,17.93356435,12.14207675,17.71254436,5.454857799,-15.8444454,-17.33737402,-15.40361385,-18.40622539,5.460038198,-10.72624627,12.55682375,4.840018352,-13.97970328,-3.42699161,-16.48767542,-5.357526104,-6.025120891,-6.501299012,-2.220169933,7.369949907,-1.658289552,5.517688143,-6.998255224,9.051450884,-1.399979272,-3.191268576,11.5862295,-0.785821124,-0.298943454,-1.595666745,-9.545026321,-1.131571667
1131,19,51,2,5.912859624,-3.179038218,15.13817328,2.121982245,-7.178344186,-0.322326692,-0.980538684,4.801668433,13.86776477,3.617478179,-5.043392548,-10.36058438,-9.152287452,5.79332758,-5.764322745,10.66166192,2.709751501,4.704642192,14.91046948,2.75021201,2.268461886,0.839451206,-7.353704461,-3.790274811,-13.67918858,-8.486039019,5.676874279,-7.570648259,8.743189945,-3.029105869,-6.467119435,6.14608066,-10.04961289,0.910317748,-1.733213951,-15.71975628,-1.893131904,-1.783044778,9.751559858,5.500534972,-9.436615343,7.08044215,-2.196958396,-7.439078709,-0.04026408,-10.14300188,3.177485298,3.04011706,-11.00535813,-2.629014265,3.315557471,4.316614191,5.45879302,-8.663298685,10.69461119,1.941047088,-5.062071226,10.41042152,-6.681876741,-3.545883402,2.220896675,2.582636294,0.101819045,-3.840371388,-5.180527017,5.600197409,-8.498807149,8.612888918,-1.561624231,-7.750552269,1.115630766,-17.5266236,-7.960054313,-3.134688705,-8.831495251,-1.70928008,-6.145082372,-0.364575846,5.513668544,-12.30373733,6.126701631,-2.094139627,-10.90311899,3.929898961,-7.118464857,3.049630331,4.969444622,-4.204402907,-7.251368499,-2.422643174,-3.183172801,5.648564595,-9.851147566,10.27010016,6.102933485,-0.23550493,2.530163882,-11.59032981,-3.192807469,0.8069212,-8.475875526,-11.67926125,-5.670736507,-4.837182507,5.918376618,-6.115630208,14.63512477,5.696422091,-3.655690154,9.946900805,-1.05990222,1.907942165,-2.068483963,-8.551865501,-4.041048435,-3.858398136,-13.5736849,5.99184405,-9.05618808,8.205337868,2.952102029,1.054752548,2.547010662,-12.75490357,-8.345357657,-1.668164554,-6.092890916,-3.394102147
1132,19,52,2,5.838668153,-12.47207057,4.369693535,-2.480924952,-10.40365096,-7.10612164,-14.7072051,-11.0146617,-12.29010731,-16.65573323,-15.93567197,-16.96193633,-20.68379835,5.794825781,-11.51447911,3.203842939,-1.854524115,-1.715955406,-1.672529878,-11.29982725,-16.06228493,-2.578374902,3.224210787,0.747354087,-2.685570087,-14.42282601,6.123786517,-9.436691839,0.873218458,-5.964503541,10.75771392,9.481378125,-12.14705628,-20.83642974,-7.37130774,-14.84135867,-2.163796018,-11.45915891,-11.51792294,6.79810786,-11.49542148,-2.076714869,-0.920801662,25.63385728,8.998129263,-5.181797825,-17.10747722,3.574052866,-2.263910332,8.797727945,-2.450612802,-8.504590229,7.087920618,-10.67927956,-8.015337553,-12.55290431,16.97308734,-5.910309722,-10.46343445,-24.37610319,-3.677133204,-11.00494231,3.806453785,-9.727844713,-9.40594731,7.481509052,-11.66386661,-9.288200402,-10.81640027,26.15649432,-0.360400478,-4.851090735,-16.42224059,12.27295957,-0.086067545,11.91037851,4.834430025,2.145883372,7.734826259,-12.28464195,-9.531221601,-8.067762135,27.74295828,-9.207190729,-2.593365344,-6.913515485,15.90189494,-5.820447479,2.019028401,-3.276362213,-3.660499767,7.879150607,-14.69564965,-15.04863939,-15.08263603,25.11434698,-0.021474857,2.910213631,-22.77224715,-5.636296555,-15.16850466,-4.544687068,-10.39006518,-0.949803526,8.436093682,-13.23579886,-15.17697569,-14.81067406,25.67479372,-7.749157405,9.90720011,-12.22530328,8.163168241,4.305379531,9.097169093,2.766717103,-4.178829565,8.265441512,-12.24085715,-15.18513461,-16.1284804,26.66070563,-0.390328225,14.90638108,-9.785300985,13.98132029,1.53844393,3.901191835
1133,19,53,1,5.631584834,-11.23843132,9.513270233,3.257852193,-6.491833488,1.909780023,-11.84972585,4.16886391,14.57637277,6.898261633,-0.535329345,2.612073297,3.861578621,6.202509323,-4.653209886,5.042523266,-11.19509569,-5.734322166,4.156383758,-4.721962873,-7.946263885,-0.8874754,-11.59088727,0.099013277,0.833475138,5.394371336,6.091662221,-8.766197958,0.278261858,-11.20770791,-4.239792544,-2.105579777,-7.502779871,-1.407180202,4.174732417,-6.016514546,8.803273637,4.163886037,6.443478328,5.987088605,-10.61406615,2.103867305,-7.627505576,-7.374016996,-6.926934107,1.653852563,18.65139682,19.09973909,-6.897213973,-4.260831236,0.144127126,1.116397793,5.646927973,-9.109898296,8.97435042,1.547097422,-6.304578338,-0.653647365,-9.267808265,1.787423513,5.907457784,1.142761682,2.722268976,0.461775719,-5.293693016,5.676203502,-13.13096877,4.135914596,-0.968737305,-5.585986513,-3.687395726,-18.75016239,-5.730082851,4.807399759,-0.506082952,-0.479488169,-2.69703172,-4.939147315,5.749908501,-9.234121864,6.081403917,3.537271003,7.527078028,5.388741476,-3.289659573,-6.503786834,-3.687436687,-9.801013499,-8.677189285,-4.225183565,-1.451531049,6.521050095,-7.520537312,-0.178790273,-6.482894066,9.435323464,-6.786909066,-5.430643684,-2.991754944,3.99015594,-16.5433791,-2.423270456,1.839680313,4.065968107,7.108704459,-13.18764795,-7.571826299,-4.310309403,22.54559329,-12.23597387,-0.473086999,-2.163850693,6.359726342,-6.598513671,13.37477447,3.922821262,-7.15318702,7.818221265,-13.19391655,-12.3753229,-9.242445651,29.17233041,-5.320651237,4.834295541,-16.59413315,-10.97658142,-21.30525366,3.222474909
1134,19,54,0,5.386107584,-8.991312367,5.563303789,-6.856893914,-11.74908778,-2.873369621,-9.143736535,-14.71711157,-5.788520623,-1.351264361,-7.956379147,-6.645323185,-1.204374157,5.826938822,-6.720542258,8.598266384,0.106764676,3.28693355,13.1991225,-2.142485913,-3.530539765,5.030365771,-5.935780329,-8.897677608,-5.609418836,-8.302150517,5.741691532,-8.735027953,3.131135873,-6.698311188,0.190645978,8.586659721,-4.422596101,-4.748099433,2.257722977,-8.125087865,1.685565878,4.427373838,5.285730014,5.730179737,-11.96978063,0.657740546,-8.125689104,-2.508749565,4.813952065,-10.96343793,-16.95162281,-17.17714069,-24.16009372,-10.9868056,-11.06851905,-17.70209034,5.778366282,-10.99460312,0.522792063,-8.991690443,-1.208328556,9.389745419,-5.023608162,-3.040633072,7.097899233,-1.943540483,2.369663065,-0.48532658,3.829198626,5.918634601,-8.493951326,4.596089274,-6.768287005,-1.324311496,13.69045072,2.563029768,-5.602744217,-2.740685046,-7.635140316,0.273178305,-6.375759923,-12.56249709,5.850084263,-8.224823723,5.107791611,-5.164186654,-5.308830935,-0.188873882,-9.508523384,-13.11204439,-8.889623037,-11.8393011,-3.816229253,-5.57113882,-12.02223488,5.97038321,-8.974663617,1.245535152,-11.61531545,-5.504383178,4.538725553,-4.452777443,-13.25815345,-8.915430882,-10.37812474,-2.235373899,-11.00965057,-3.953711016,6.117755166,-9.140814287,2.488513174,-4.873324969,7.57663253,11.76932262,-3.252066371,-8.038249579,-3.195073906,-13.22227356,-0.605774225,-3.613656081,2.639329743,6.195488317,-9.437445739,1.538203472,-9.890899751,-0.704044473,6.677051153,-10.9243074,-13.44368902,-1.966935069,-12.68385996,-8.859624592
1135,19,55,0,5.38122196,-9.109752964,15.81843072,8.066888275,-8.106448866,13.76012925,-3.598672105,2.740702779,0.42365142,-0.508124147,-3.755106271,1.41072878,-3.903287555,5.520423156,-10.50306168,13.73036683,8.255918083,-4.554538689,16.73623811,1.603483905,5.274450373,0.619717986,-2.74411448,-9.310736108,-0.634334834,-4.406153449,5.244394443,-8.827423991,13.14945016,5.54656837,-8.283648361,5.573361084,0.465621105,4.399467046,-3.456139504,-9.984766868,-9.598576291,0.075589109,-1.661413684,5.397023708,-8.030711108,15.7183172,9.630595351,-6.128134214,5.304780018,-5.142526192,-3.351811983,-3.026788102,4.102261653,-0.737508657,3.540697345,1.935465934,6.830662269,-1.768047443,18.03038587,6.460439455,-3.485564955,-2.992706828,-2.961197675,-1.939462083,-6.210164966,-21.51466912,-13.1246178,0.59899323,4.622530378,14.40855086,8.728635121,16.37103141,-13.52762755,-7.461479163,-73.78949089,6.853337917,-1.321138266,36.77224331,-16.77576549,-17.62822145,29.15336565,-18.37655568,13.29780209,6.479577837,-3.668956121,-23.02322164,23.19595159,-62.88350861,9.178515601,-0.067028468,28.70773974,-25.31970096,-15.32132536,10.33113203,-10.36991878,12.19224645,7.79037644,-6.689779482,-27.15483484,31.13348562,-48.84270586,3.033200583,-10.28542295,21.54501203,-27.59189887,7.452242406,22.7484437,3.262397236,11.66730222,10.63081218,6.772183327,-26.24489912,10.79554956,-54.60513969,-13.51782883,-15.60839972,20.18513127,-30.1204908,16.07619535,24.89012726,-14.59900824,9.912760597,6.608215512,5.990110401,-24.2950935,2.309971719,-40.38958751,-7.698896207,-0.482112004,25.91102093,-17.49806581,22.40084303
1136,19,56,0,5.734106105,-7.538201955,9.769334208,4.006409526,-1.371461711,-9.389066152,-12.50249562,-5.307253156,-3.837341687,-10.1756128,-0.370542901,3.187921126,-6.343538651,6.05829829,-5.186561894,8.926340308,2.484740793,6.245175717,-2.362858923,-8.822881026,-1.266760091,5.819332655,-14.18419917,-14.97223478,-13.13095668,-1.774966813,6.413596027,-13.53388439,-2.710371274,-4.447992953,12.63691872,-10.6303852,-16.37164512,-5.908227804,6.253669728,-20.94619006,-3.957929466,5.628343459,8.524340712,6.344586453,-6.569107524,1.237471506,-4.981289469,19.11060751,-4.330940109,-13.81099671,-7.319604969,10.26361466,-15.78366609,5.942501631,7.480647779,0.671539691,6.06892646,-9.5402375,8.467896176,5.076552099,17.77182627,7.641233239,-21.48289127,-7.313433684,12.36952214,-11.2462773,9.013812494,17.89315279,3.16861068,6.415749683,-11.63144754,5.749902921,7.380873443,29.84647752,-2.38473198,-27.57898942,-19.42453991,10.27590126,-12.45193408,15.28214855,22.61975897,10.30424722,7.175098234,-14.829899,-6.882304311,-9.77712154,18.59356186,-17.0899198,-29.5755446,-26.14445286,5.973899935,-20.78380747,-6.161562046,-2.142462166,-4.208066033,7.482942206,-12.55753906,-7.491170088,-8.322287414,22.31731204,-19.61660372,-19.20253191,-19.26746976,7.174819892,-19.64496606,-5.345940028,1.451420005,-7.722479757,7.954484841,-12.78531434,-9.776750731,-6.957847612,27.2048883,-16.17282938,-2.627219994,-7.194458651,13.02590467,-8.52074662,-1.430587442,-3.421356702,-4.266507584,10.79589754,-11.94770206,-12.79419295,-9.61527914,28.66346884,-28.84671985,4.324202447,-12.66650067,5.61576405,-17.48826049,-11.91326009
1137,19,57,0,5.479969033,-13.07393361,5.374757207,-5.066730768,-17.4650423,-2.762495833,-18.07367895,-15.21666261,-15.55064083,-15.33736115,-14.36584573,-8.455610656,-8.410235228,5.320590856,-11.5292867,8.542759734,-0.07502944,-12.70310909,3.612245344,-7.668133518,-4.64437271,-8.763852684,-9.903494065,-10.11390163,-3.274248175,-1.570098219,5.215514761,-14.46187253,4.884401321,-1.324285032,-12.85215351,-1.556253795,-11.99934866,-7.085555356,-10.4369506,-15.85732393,-20.4934797,-14.56358812,-18.50136201,8.34998879,-25.30352762,-11.11024636,5.892743544,23.55283142,-17.90157612,7.431234093,-8.89641045,10.49533991,16.18465731,-10.79265794,11.67146951,8.297788181,7.645392548,-18.42948194,-11.64544293,-6.891461612,36.54097893,-7.312405333,-18.54209379,-15.66420662,16.39141072,-13.6401537,9.264586476,1.749299453,-3.446672713,5.584623822,-11.81061202,4.241122592,-1.029855091,0.588928092,8.939650669,-4.05382884,-8.359636109,-6.883667127,-5.416901157,4.95430751,8.108465875,3.241299129,5.390176157,-9.978764219,10.31370767,4.043133163,0.586717267,21.48569619,4.114645844,3.391370833,5.299504415,-0.017803777,-7.949709872,-4.462227969,-1.246896561,5.15996935,-13.4537796,6.716888509,1.563872672,-9.157842964,6.007294748,1.021130491,4.562493706,5.23785216,7.572481861,-1.329025584,3.812260859,-3.154603139,5.45609218,-10.05776971,10.5657244,0.752014345,-12.45583252,3.145917833,-15.44296027,-9.371244612,-4.387229261,-5.148090104,-5.717317998,4.451765863,1.451507065,5.28790085,-8.746328631,10.93410885,2.33100249,-6.934494678,4.129992334,-8.628536832,-0.685861948,-1.087471627,-12.07644244,-18.6711229
1138,19,58,0,5.271288557,-9.722154127,14.27222417,6.980373623,-10.79933048,1.242682243,-13.10321329,-3.452819399,-5.63861703,-0.949138307,-3.063770233,-9.80835293,-7.985252539,5.394845288,-8.749170749,15.3065134,6.272916117,-9.303718361,11.44915036,-4.904444589,-1.041053381,1.606968858,5.130599134,-1.485265212,-5.154895748,-6.47340302,5.362745349,-12.98221476,10.12954426,4.769200004,-9.482888391,2.260855658,-16.48408682,-2.218390764,-12.92662234,-19.40834033,-7.277622965,-4.165567904,-5.644729554,5.310876637,-7.663734529,15.61736906,9.138356407,-0.21085372,16.19276161,2.859063958,6.803065224,0.798097271,-9.215803069,-16.13624072,-23.67242232,-20.42185363,5.08418189,-8.575054449,11.30812184,-0.127818933,-11.54550826,8.115941591,-2.774271177,0.884004489,-5.144044927,-10.81625196,-2.381726875,7.556697575,2.553780883,5.269693998,-11.42802046,14.13991774,8.482931994,-10.1730645,8.042162843,1.164681841,5.387502976,-5.588102854,-4.22894737,-5.966821082,1.081611246,-7.070250359,5.437130955,-7.802506827,15.12233189,9.755436767,-0.228728877,11.32489383,-7.259886418,-0.195722638,-3.769029059,-6.49788455,-4.505501215,-10.31247017,-9.533300981,5.437813486,-9.285177512,13.01054871,0.027388492,-15.27341708,9.551357626,-12.19468128,-4.085417447,-9.211949839,-11.23521182,-1.057070763,-6.32271243,-7.106925842,5.092936959,-6.27742105,17.98962801,4.011244592,-10.55101647,17.98950032,8.074152821,5.841396154,-3.880245401,-10.27063463,-6.536923816,-1.459416147,-6.644368319,5.425651368,-4.693661647,30.57332061,11.54531014,-19.60291104,16.70507844,5.170318756,10.11300392,3.456608461,-4.314078789,-12.01216097
1139,19,59,0,5.160951342,-8.396362806,13.13295793,4.650628989,-8.762902542,7.682765714,0.944819078,2.697911702,-0.385047981,-1.629775169,-5.035990379,-1.118681132,-9.331529373,5.475541573,-7.5170736,15.16538667,4.406799194,-11.4972797,5.195951817,-7.489770605,1.298663634,-0.739260569,-5.512919684,-7.325314969,-6.897162087,-5.080426435,5.309751707,-12.05590607,9.768959573,0.854108985,-15.15713512,-2.428487018,-20.0200938,-12.4982467,-8.276299348,-8.404898849,-15.66160206,-10.40343605,-1.323194631,6.638305142,-11.98763124,-0.927561331,-4.850813238,5.671635024,-4.297537834,3.348056957,2.875311303,9.169247406,-9.371264531,-6.118228582,5.4466335,-21.10910843,5.636437163,-8.466255092,8.417125964,-4.533969453,-11.4025726,6.535850175,2.331562467,2.432115428,6.772365823,-4.466417666,-11.87001249,5.810497153,7.427212591,5.993348946,-9.367240655,1.13472262,-7.209306189,3.098733429,2.652763085,1.144637288,8.031744606,4.042348226,-24.19759878,-10.53505182,-7.173463693,-9.803085685,7.10223172,-9.879104099,-4.967289839,-6.17816834,16.27080733,-13.15621424,-1.26271224,-6.58447249,4.659693044,-3.626157694,5.780146881,2.202193372,-4.037182922,5.671583639,-10.76854784,7.833902852,2.167959622,-3.304972282,7.910587491,-5.880848077,-3.415290822,-6.016407909,-4.897657647,0.111110341,-3.832617266,-3.954049285,6.68800303,-14.12079709,-9.442816649,-17.43924129,11.27202636,8.89270115,-2.056898497,-26.03121051,-0.5921074,7.259543423,15.02596205,-9.899247589,-3.087167206,6.327579462,-13.62148599,-5.700992051,-10.11529396,3.832822214,-10.96357682,-17.00499729,-18.26119628,-9.782642728,-22.25950489,-10.2341229
1140,19,60,0,5.041303065,-10.72299814,10.7458017,7.690327738,-1.076139293,12.3018591,8.956888423,13.23652406,10.45915813,7.227311495,-3.003353747,0.145573447,-7.251112251,5.159648768,-8.706938325,11.18489181,0.981222625,-14.09042863,-6.328281916,-12.54349152,-5.21950485,-2.210969892,-8.383178613,-11.00062198,2.124719457,-0.672753758,5.189469912,-11.48324101,9.187845967,2.557419749,-11.18143712,-0.866463609,-5.374376863,1.67548599,0.177562676,-3.54589807,-10.44641916,-2.008746661,-0.453872153,5.242111438,-8.210658915,12.48542372,0.715769467,-12.44173353,7.428195408,1.372181506,6.034832837,4.692563972,-2.550349382,-8.373653747,-2.195772041,-0.950941759,5.619236217,-13.46347643,2.980608335,-4.027361106,-13.27357456,-7.303810876,-12.95861304,-6.573158418,-8.741181636,-11.15965833,-11.82693031,-12.47798952,-9.673958609,7.931117434,-11.88829959,-17.5943808,-29.16315955,14.22957816,2.777425035,10.24410125,-15.77876675,3.3620841,-15.69415914,-3.936281826,-10.50794367,9.536307357,5.583565048,-12.513511,1.521794004,-2.546908056,4.990542769,10.79065958,1.359033171,3.834609699,10.59521341,-8.632653113,-11.68070325,3.327931706,2.456581297,5.245768467,-12.8763002,6.635395874,1.560424076,-8.638971291,0.265074428,-6.760992967,-3.723540796,7.772320539,14.03550877,0.224338106,11.8721643,9.321209844,5.361339592,-8.498505087,11.69280886,2.581294439,-9.488098756,1.616405753,-10.45966469,-4.427271065,-1.62297041,-3.618519261,-3.729549443,4.727972289,5.827604227,5.258614206,-10.31396292,9.791744616,3.321462967,-6.439495787,6.180785512,3.745503201,7.013081448,6.613234232,5.080055977,-2.499302929
1141,20,1,0,6.673817963,5.122098832,16.59897555,-12.27191331,-8.625780958,6.757009024,-5.777532148,-10.41991726,13.92217479,-7.623137111,-4.832202954,-3.18414839,14.33438557,6.547260446,2.35640967,6.943986236,-27.8353212,-17.97689118,0.956003301,-2.273178877,-18.63105404,8.485377861,-5.613616061,-0.52573744,-6.445207593,8.441715228,6.246330952,3.200549574,12.96700564,-12.86365156,-0.712378003,22.93748786,12.05572471,-10.17438782,16.64458806,2.353391741,-12.36018608,-15.24850438,-0.827449346,6.10189019,2.781802749,11.2348282,-15.79272477,-8.677296282,7.575551545,0.358026652,-11.64642199,15.81678164,11.50074589,12.26558591,3.866672394,20.0930651,6.442385508,4.023741958,16.47000973,-11.80124406,-11.77138127,6.481467445,-1.941957047,-10.88680179,10.97026237,-2.967333161,-3.711447824,-3.538112576,6.89690057,6.587881544,4.988043704,11.88785564,-17.76941123,-6.134251137,9.743006465,5.346840166,-5.544507343,13.62521484,-8.332960161,-2.866793158,-11.5368151,12.92571308,6.172705187,-1.404956564,8.201933595,-20.78669997,-11.99784302,12.28262728,-3.079502403,-8.951265303,31.25436528,19.35859522,5.220197961,3.12226295,16.63453262,6.406786661,2.969764083,13.01227072,-19.08359646,-13.15522952,13.25306418,-6.199337827,-15.98102636,10.6591434,2.628543175,7.333171969,-5.660307147,13.99960948,8.235156531,11.17014662,9.791715054,-24.64189333,11.76461339,25.54829553,16.40235594,-15.3425349,17.57071945,-19.44016355,-16.03010241,-20.00596224,10.99049861,8.722962057,12.46677518,7.55468412,-38.99136465,-1.093921699,17.12858344,14.21686341,-18.70294112,25.70596946,-5.776366283,0.95680893
1142,20,2,0,8.209254829,5.765693974,2.304561217,-29.94236144,18.17107357,26.06969557,0.481390931,-39.36961876,18.76600324,-0.004875415,3.815789903,-21.42599496,8.855642315,8.823370293,5.754094018,-1.404161011,-35.30329208,21.78501314,21.10730515,-2.021774113,-41.20064129,20.49162555,-1.307694086,8.849273344,-25.43191425,7.451911621,8.697719067,3.941553234,-2.686855145,-32.67772855,22.18953697,19.00784361,0.948714223,-30.79868266,26.50188264,-2.546754465,5.547607386,-10.10923189,16.46003123,8.371413544,3.267085848,-3.500302507,-35.27091948,21.22867657,19.7251417,3.40713442,-26.18766925,31.862061,2.879931639,8.228854246,-6.832964722,24.34095107,8.755855335,1.857904381,-5.891011123,-30.06596675,27.34537857,6.137012287,-12.22512477,-40.67721193,20.73855893,3.366454143,22.22240592,-7.878580137,14.71897968,9.08513155,0.767560578,-9.935688662,-34.23214581,20.59035492,4.755324459,0.628623954,-31.25311453,18.74337521,1.324901667,19.70425175,-0.939977791,12.19275629,9.623377979,3.736225133,-4.103374252,-37.40387543,38.39868712,23.57347942,-6.484587082,-50.98427405,30.54132134,4.395118794,17.20154998,-12.17993152,13.61619781,9.776713316,3.484622768,-7.280357691,-33.74551522,32.67080469,1.189894043,-10.63266429,-41.75994553,24.36362161,-7.278469269,5.168558896,-24.41064174,13.63652017,9.622229593,1.089921131,-10.87939176,-35.49304098,32.93346934,-3.082605562,-4.858833351,-30.13783484,29.74782195,-7.129569978,4.937117202,-8.365715966,23.25538908,10.02896344,-2.940136633,-17.26785222,-46.14065667,25.50715345,4.474858503,-9.453305427,-42.90847857,17.20608907,-9.258377104,18.03263683
1143,20,3,0,7.154945758,6.781304327,8.35303651,-23.47468458,2.039519596,18.77254405,10.99273731,-17.75904414,14.02559444,-0.190510222,1.855429597,-10.04778555,15.10339364,7.265168511,3.631541798,5.308517267,-25.96919322,0.6111543,17.64487788,2.181157454,-27.72589537,-1.253452011,-8.495173538,17.63140379,1.593330506,17.75201043,7.303285291,6.353414474,9.395065198,-23.94889732,6.010470769,25.54243641,5.444114695,-30.02881982,6.336692502,1.576909518,16.35225724,-11.78988281,6.411521986,7.044064163,5.777276074,8.346127355,-30.29529178,-4.415227954,26.84317846,3.55896361,-26.85908011,6.305864582,-10.3514444,1.078629702,-19.21804274,1.716009423,7.643334633,9.638370339,10.0704997,-31.70897179,-3.331927053,20.7323534,7.513452176,-28.43860875,9.195522819,-1.432561866,19.80296151,-6.362362406,13.94493978,7.540148212,3.209503953,1.988014675,-34.66417068,-0.334088963,17.1240553,-6.606106104,-50.72361459,-10.84578201,-22.35005246,-3.981441269,-22.62472635,7.402941801,7.615569497,8.259155331,7.905474547,-33.27828408,0.897014293,25.15390511,2.253161845,-34.29913348,18.98147385,4.584080589,8.692629168,-8.364792157,15.56119048,7.812224461,5.310205204,3.664562477,-33.85436287,5.356269882,24.63602648,3.401761413,-34.5913927,16.47664672,-2.073393441,-3.982665975,-18.83477921,11.76445594,8.833181084,2.613119539,-4.904341627,-44.00647175,13.72317723,22.21182631,0.606000101,-40.5263939,27.20974399,5.610799675,13.10860742,-3.869166288,19.39672347,9.804666857,4.075171851,-3.892733304,-41.39820278,32.67059287,30.53358993,1.296075427,-40.20924085,37.70670065,5.901115262,16.39301545
1144,20,4,0,9.555036407,2.043801157,-6.166824753,-35.88236034,38.32989755,8.916574896,-11.35413263,-35.66401584,43.73065114,-1.00260624,6.881617898,-7.081136793,17.57728196,9.611524321,-2.719884327,-13.27590527,-40.80911755,33.59404971,-2.583619944,-22.45304954,-46.06790945,28.30953739,-15.95351867,-5.249965369,-21.2280319,7.128891578,10.29566124,-0.484015754,-11.93618055,-37.18371403,42.1917539,8.383910617,-8.031014967,-42.05817284,32.85689512,-8.441072062,3.856249789,-24.44498738,3.087552094,9.258628891,3.183502691,-8.526221641,-34.41438337,32.76007745,2.49602467,-0.340940358,-19.95781762,36.66781102,-6.980293616,1.005912523,-21.94360784,2.758720302,9.924997351,-1.291055316,-13.36084475,-37.89632932,35.20457308,2.391275014,-10.89409539,-37.59896117,31.55951462,1.322562682,20.35418913,-17.41363694,9.912058955,9.570984351,2.922556804,-8.999912719,-37.62381316,35.75304887,5.38609291,-1.493449599,-28.72713515,35.64454173,-9.954781853,4.440777883,-4.82431102,13.26164371,8.461074586,3.01209171,-5.368477576,-31.0682793,25.62698402,7.249188714,-3.502519768,-24.70679507,20.99962143,-15.08674278,1.419512381,-9.833256323,12.00718066,7.082356444,3.419802359,5.180681266,-27.31951832,3.950518407,15.07263774,-8.249161234,-22.58863821,25.3196078,-3.815826212,-11.71716711,-22.19274503,1.634212412,6.650328469,3.963385776,9.469273511,-19.06807914,-2.130553791,12.09928756,-8.567765965,-14.80065728,23.54770099,7.329924243,7.132012651,-7.844963086,14.4023908,6.530235823,2.706935894,10.72618593,-17.23258905,-8.630196678,2.696354849,-15.12770734,-18.32025715,10.8663746,-6.6006032,-4.641222746
